index,user_id,user_screenname,user_des,tweet_id,tweet_date,tweet_text,tweet_len,followers_count,friends_count,favorites_count,sentiment_vader,sentiment_tb,hashtags
26,108763262,mike8675309,ⓋA man on a mission to conquer T-SQL and large enough Data. Making Vegan gains.,1059997707685781505,2018-11-07,#pullday today working on a 3 second eccentric on the movements this week.  Lighten the weight a bit and squeeze th… ,117,110,92,166,0.0,0.0,"pullday, "
27,108763262,mike8675309,ⓋA man on a mission to conquer T-SQL and large enough Data. Making Vegan gains.,1059959147473592321,2018-11-07,#mealprep from Sunday fueling me this week came from the Mellow cookbook from gianna_ciaramello .  Vegan ribs and r… ,117,110,92,166,0.0,0.0,"mealprep, "
28,108763262,mike8675309,ⓋA man on a mission to conquer T-SQL and large enough Data. Making Vegan gains.,1059614831450308608,2018-11-06,"#pushday and wondering why do you or don't you go to the gym?
I go because I know it is good for me so I make it a… ",116,110,92,166,0.44,0.7,"pushday, "
29,108763262,mike8675309,ⓋA man on a mission to conquer T-SQL and large enough Data. Making Vegan gains.,1058892534204809217,2018-11-04,"#postworkout meal catch up. 
Today:  A large smoothie
Friday: chili from my meal prep plus a baked potato sprinkled… ",117,110,92,166,0.0,0.21,"postworkout, "
30,108763262,mike8675309,ⓋA man on a mission to conquer T-SQL and large enough Data. Making Vegan gains.,1058780059882962944,2018-11-03,#circuittraining today so I took advantage of 9round_applevalley.  So much more room to improve and I expect it to… ,116,110,92,166,0.66,0.5,"circuittraining, "
31,1935625399,beach_pilates,"Fully Certified and equipped boutique-style studio in the Beach - Toronto. Pilates, TRX, Booty Barre® , Pedal & Pump® Spin, Infrared Sauna Cycle and more!",1063847678323433477,2018-11-17,WHAT TIME IS IT?? its bingo time 🎉  Who doesn't love getting an amazing workout and also winning prizes all at the… ,116,236,140,91,0.8,0.53,
32,1935625399,beach_pilates,"Fully Certified and equipped boutique-style studio in the Beach - Toronto. Pilates, TRX, Booty Barre® , Pedal & Pump® Spin, Infrared Sauna Cycle and more!",1062517116249821184,2018-11-14,It is that time of the year again! ❗️BINGO time❗️ Be sure to come on by and get your bingo card to win amazing priz… ,117,236,140,91,0.88,0.63,
33,1935625399,beach_pilates,"Fully Certified and equipped boutique-style studio in the Beach - Toronto. Pilates, TRX, Booty Barre® , Pedal & Pump® Spin, Infrared Sauna Cycle and more!",1058384669551616001,2018-11-02,Scary Savings continue...(put the candy DOWN!)  ,48,236,140,91,-0.54,-0.35,
34,1935625399,beach_pilates,"Fully Certified and equipped boutique-style studio in the Beach - Toronto. Pilates, TRX, Booty Barre® , Pedal & Pump® Spin, Infrared Sauna Cycle and more!",1055507953418039296,2018-10-25,"VOTE FOR US on  by 3:00pm today, for 
BEST PILATES STUDIO in TORONTO!! (Question… ",82,236,140,91,0.76,1.0,
35,1935625399,beach_pilates,"Fully Certified and equipped boutique-style studio in the Beach - Toronto. Pilates, TRX, Booty Barre® , Pedal & Pump® Spin, Infrared Sauna Cycle and more!",1044995697521676289,2018-09-26,This Sunday:  Flip Flop Feet Workshop &amp; more...  ,53,236,140,91,-0.34,0.5,
36,1935625399,beach_pilates,"Fully Certified and equipped boutique-style studio in the Beach - Toronto. Pilates, TRX, Booty Barre® , Pedal & Pump® Spin, Infrared Sauna Cycle and more!",1042188122463920134,2018-09-18,? Fall into Beach Pilates - What's NEW for YOU!  ,49,236,140,91,0.0,0.17,
37,1935625399,beach_pilates,"Fully Certified and equipped boutique-style studio in the Beach - Toronto. Pilates, TRX, Booty Barre® , Pedal & Pump® Spin, Infrared Sauna Cycle and more!",1025330864043872256,2018-08-03,"Climb every mountain Innsbruck is beautiful hittundsoehne  yummy ginger elderflower lemonade @ Innsbruck, Austria ",114,236,140,91,0.81,0.85,
38,1935625399,beach_pilates,"Fully Certified and equipped boutique-style studio in the Beach - Toronto. Pilates, TRX, Booty Barre® , Pedal & Pump® Spin, Infrared Sauna Cycle and more!",1014509799906693120,2018-07-04,Last day for Christmas in July sale  ,37,236,140,91,0.0,0.0,
39,65809027,NatashaRaey,"Proverbs 4:23
Daughter, sister, lover, girlfriend, feminist, friend.
Business. Philanthropist. Health. Cannabis. PR.

God. Family. Love. Horses. Fashion. Cats.",1063847692365754368,2018-11-17,Yoga retreat flight 1 of 2💕 ,28,2723,842,13264,0.2,0.0,
40,1183664430,Stallion3_PH,,1063905671991709701,2018-11-17,"I'm at St Joseph's Catholic Church (Fullerton) in Perry Hall, MD ",65,91,204,363,0.0,0.0,
41,1183664430,Stallion3_PH,,1063573705232695298,2018-11-16,Drinking a Double Duckpin W/ Grapefruit by @unionbrewing @ Sophie's Deck Treats at the Hall — ,94,91,204,363,0.0,0.0,
42,1183664430,Stallion3_PH,,1063549219045294080,2018-11-16,"I'm at Grape &amp; Grain Wine &amp; Spirits in Perry Hall, MD ",62,91,204,363,0.0,0.0,
43,1183664430,Stallion3_PH,,1063518227261722625,2018-11-16,"I'm at Stanley Black &amp; Decker - Radio Park in Towson, MD ",61,91,204,363,0.0,-0.17,
44,1183664430,Stallion3_PH,,1063225907891109889,2018-11-16,Drinking an Astrodon by @PeabodyHeights @ Sophie's Deck Treats at the Hall — ,77,91,204,363,0.0,0.0,
45,1183664430,Stallion3_PH,,1063050663708557313,2018-11-15,"I'm at Stanley Black &amp; Decker - Radio Park in Towson, MD ",61,91,204,363,0.0,-0.17,
46,1183664430,Stallion3_PH,,1062871999511453696,2018-11-15,"I'm at Planet Fitness in Perry Hall, MD ",40,91,204,363,0.27,0.0,
47,1183664430,Stallion3_PH,,1062693334295212037,2018-11-14,"I'm at Stanley Black &amp; Decker - Radio Park in Towson, MD ",61,91,204,363,0.0,-0.17,
48,1183664430,Stallion3_PH,,1062528257021612032,2018-11-14,"I'm at Planet Fitness in Perry Hall, MD ",40,91,204,363,0.27,0.0,
49,1183664430,Stallion3_PH,,1062127800071655425,2018-11-12,"I'm at Planet Fitness in Perry Hall, MD ",40,91,204,363,0.27,0.0,
50,1183664430,Stallion3_PH,,1061976231011336192,2018-11-12,"I'm at Stanley Black &amp; Decker - Radio Park in Towson, MD ",61,91,204,363,0.0,-0.17,
51,1183664430,Stallion3_PH,,1061734674161192960,2018-11-11,"I'm at Weis Markets - @redbox in Nottingham, MD ",48,91,204,363,0.0,0.0,
52,715592107,donald_botos,sooner nation!!,1063847702281236482,2018-11-17,Sat morning workout. @quakesmira17 ,35,81,429,300,0.0,0.0,
53,715592107,donald_botos,sooner nation!!,1063291583070683136,2018-11-16, thanks for the love @Warren_Academy @quakesmira17,50,81,429,300,0.8,0.35,
54,715592107,donald_botos,sooner nation!!,1062950793857454080,2018-11-15,Love this little dude and all the hard work he puts in on everything he does. ,78,81,429,300,0.59,0.01,
55,715592107,donald_botos,sooner nation!!,1059980478101536769,2018-11-07,Always room for ice cream after a great workout! @quakesmira17 ,63,81,429,300,0.66,1.0,
56,715592107,donald_botos,sooner nation!!,1059420984883793921,2018-11-05,My baller's! @quakesmira17 ,27,81,429,300,0.0,0.0,
57,715592107,donald_botos,sooner nation!!,1054596223456436225,2018-10-23,Got both Adrian and @quakesmira17 getting there workout on. ,60,81,429,300,0.0,0.0,
58,715592107,donald_botos,sooner nation!!,1052787092462469121,2018-10-18,Day2. Keep working @quakesmira17 @Warren_Academy ,49,81,429,300,0.0,0.0,
59,104773387,chairyoga,"Creator of Lakshmi Voelker Chair Yoga in 1982. Teacher Certifications, DVDs, CDs. Get Fit Where You Sit!! All the benefits of yoga on a chair.",1063847710195740672,2018-11-17,"Lakshmi Voelker Chair Yoga to Hold a Teacher Training at New York Open Center January 8-11, 2019… ",98,2900,2458,20,0.0,0.01,
60,104773387,chairyoga,"Creator of Lakshmi Voelker Chair Yoga in 1982. Teacher Certifications, DVDs, CDs. Get Fit Where You Sit!! All the benefits of yoga on a chair.",1063842483157721089,2018-11-17,"What is Bhakti Yoga? Why You Should Try the Yoga of Devotion (even on a chair) 

Lakshmi Voe… ",94,2900,2458,20,0.46,0.0,
61,104773387,chairyoga,"Creator of Lakshmi Voelker Chair Yoga in 1982. Teacher Certifications, DVDs, CDs. Get Fit Where You Sit!! All the benefits of yoga on a chair.",1063117481982619648,2018-11-15,"Gayatri Mantra: The Yoga Chant You Need in Your Gratitude Practice


Do chair yoga on any de… ",94,2900,2458,20,0.51,0.0,
62,104773387,chairyoga,"Creator of Lakshmi Voelker Chair Yoga in 1982. Teacher Certifications, DVDs, CDs. Get Fit Where You Sit!! All the benefits of yoga on a chair.",1062793398032064512,2018-11-14,"This Is the Guide to Yoga and Meditation We Wish We Had Growing Up


Lakshmi Voelker Chair Y… ",94,2900,2458,20,0.53,0.0,
63,104773387,chairyoga,"Creator of Lakshmi Voelker Chair Yoga in 1982. Teacher Certifications, DVDs, CDs. Get Fit Where You Sit!! All the benefits of yoga on a chair.",1062027518197166080,2018-11-12,"What Really Happens in Meditation 

Lakshmi Voelker Chair Yoga Live or One-on-One over Skype… ",94,2900,2458,20,0.0,0.17,
64,104773387,chairyoga,"Creator of Lakshmi Voelker Chair Yoga in 1982. Teacher Certifications, DVDs, CDs. Get Fit Where You Sit!! All the benefits of yoga on a chair.",1060220866506588160,2018-11-07,"Finding Your Peace of Mind Through Yoga  

Lakshmi Voelker Chair Yoga Live or One-on-One ove… ",94,2900,2458,20,0.54,0.14,
65,104773387,chairyoga,"Creator of Lakshmi Voelker Chair Yoga in 1982. Teacher Certifications, DVDs, CDs. Get Fit Where You Sit!! All the benefits of yoga on a chair.",1057419689997955072,2018-10-30,"What Really Happens in Meditation 

Lakshmi Voelker Chair Yoga Live or One-on-One over Skype… ",94,2900,2458,20,0.0,0.17,
66,104773387,chairyoga,"Creator of Lakshmi Voelker Chair Yoga in 1982. Teacher Certifications, DVDs, CDs. Get Fit Where You Sit!! All the benefits of yoga on a chair.",1056212579956088833,2018-10-27,"Three &amp; a Half Acres Yoga, a nonprofit in Harlem, New York: its mission is creating space for healing, connection,… ",120,2900,2458,20,0.3,-0.02,
67,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1063847742089383937,2018-11-17,"New trip ✨🚲
London to Bruges is one smooth ride but what an adventure!
Cycling from the capital and crossing the Du… ",117,5914,1646,2649,0.5,0.32,
68,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1063719398974914563,2018-11-17,Cycle the length of Portugal on this extraordinary ride through beautiful landscape on an adventure that's known as… ,117,5914,1646,2649,0.74,0.59,
69,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1063454939949789184,2018-11-16,"The Lake District is home to beautiful peaks and valleys, spectacular views at every turn and incredible trekking r… ",117,5914,1646,2649,0.6,0.78,
70,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1063177330091347968,2018-11-15,"Our Saharan Mini Adventure is the epic bite-sized challenge you've been looking for. Trek the desert in 2019, setti… ",117,5914,1646,2649,0.38,0.1,
71,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1062663919486095360,2018-11-14,"Look what's arrived!!✨ That's right, our shiny new brochure packed with adventures far and wide is READY! If you've… ",117,5914,1646,2649,0.76,0.13,
72,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1062633240262049792,2018-11-14,Hear about Sarah Knight's chilly #NorthernLights Winter Trek and fall in love with this awesome trekking challenge!… ,117,5914,1646,2649,0.86,0.3,"NorthernLights, "
73,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1062270375709548544,2018-11-13,"The #TrekKilimanjaro adventure leaves on the 26th December to kick-start 2019 on a real high, make your new year on… ",117,5914,1646,2649,0.32,0.19,"TrekKilimanjaro, "
74,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1062240152842633216,2018-11-13,Don't forget to let us know you're interested in taking part in the #MarathonWalk London 2019! Register your intere… ,117,5914,1646,2649,0.57,0.31,"MarathonWalk, "
75,361139042,DiscoverAd,We are the adventure travel and fundraising specialists. Join us to achieve something incredible. #KnowNoLimits #LivetheAdventure,1061877300675907585,2018-11-12,"We take care to look after the communities and countries we visit, see how you can be a part of the sustainable tra… ",117,5914,1646,2649,0.49,0.0,
76,192373165,Crypto_Dak,"Crypto, Nouns, impressive verbs, inspiring fomo",1063847759751667712,2018-11-17,"It's all about the #gainz !  DIOXYME is supplements with morals, no gimmicks, just results.… ",93,3089,3342,7323,-0.36,0.0,"gainz, "
77,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1063847817423306752,2018-11-17,Back sore? A few stretches just might do the trick!  ,53,683,1606,1,-0.46,-0.12,
78,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1063525211407028226,2018-11-16,It's that time of year again! What games are on your holiday wish list?  ,73,683,1606,1,0.69,0.0,
79,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1063174474634289152,2018-11-15,Don't worry! Be happy and practice these small ways to make your day brighter!  ,80,683,1606,1,0.38,0.24,
80,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1062754844694507525,2018-11-14,Indoor plants can really SPRUCE up your place!  ,48,683,1606,1,0.0,0.25,
81,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1060242281201102849,2018-11-07,Writing down events is not old-school! Who is excited to start planning with a journal?  ,89,683,1606,1,0.4,0.09,
82,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1059540972726562816,2018-11-05,Decluttering can be overwhelming but oh-so worth it! Here's how to get started.  ,81,683,1606,1,0.39,0.44,
83,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1058757171230527488,2018-11-03,Here's something on the healthier side to satisfy your chocolate cravings! 🍫  ,78,683,1606,1,0.51,0.0,
84,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1058060815620816896,2018-11-01,"Once you walk, the fun don't stop, right?!  ",44,683,1606,1,0.67,0.33,
85,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1057321013644541953,2018-10-30,"If you are ever in doubt about working out, think about these benefits!👟   ",75,683,1606,1,-0.42,0.0,
86,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1056960519268171777,2018-10-29,Not a fan of marshmallows? This is the recipe is perfect for you!    ,69,683,1606,1,0.46,1.0,
87,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1056581540354895873,2018-10-28,Make sure your Cat-Cow yoga pose is perfect by following these steps!   ,72,683,1606,1,0.74,0.5,
88,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1056224026845159424,2018-10-27,"Sweet treats for one, please!  ",31,683,1606,1,0.68,0.44,
89,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1055532654148440064,2018-10-25,Want to change up your home decor? Here's how to mix and match styles the right way!  ,86,683,1606,1,0.15,0.36,
90,25282118,CumberlandPark,This is the official Twitter page for Cumberland Park Apartments | 877-227-2682 | cumberlandpark@lincolnapts.com,1055146803069358080,2018-10-24,"Some like it spicy, but how much is too much? 🔥🌶  ",50,683,1606,1,0.19,0.2,
91,18051167,loriedwards,"Mom. Documentary freak. Former SQL Server DBA. Views here are not my company's and entirely my own.  Seriously, no one else shares them",1063847827783147520,2018-11-17,Rainbow Threddy is doing yoga this morning ,43,1801,548,5825,0.0,0.0,
92,18051167,loriedwards,"Mom. Documentary freak. Former SQL Server DBA. Views here are not my company's and entirely my own.  Seriously, no one else shares them",1063583732479733761,2018-11-17,I just earned the 'Cheers to Independent U.S. Craft Breweries (Level 2)' badge on @untappd! ,92,1801,548,5825,0.53,0.0,
93,18051167,loriedwards,"Mom. Documentary freak. Former SQL Server DBA. Views here are not my company's and entirely my own.  Seriously, no one else shares them",1063581976219738112,2018-11-16,"Yeah, it's Friday 😊 ",20,1801,548,5825,0.3,0.0,
94,258558073,lalalaughing,,1063847844241534977,2018-11-17,Another crappy nights sleep thanks to my @TempurPedic Adapt. Be warned their sales people will sell you a bed with… ,116,70,551,365,-0.42,0.2,
95,258558073,lalalaughing,,1053710150387740673,2018-10-20,"Heads up to anyone who loves their @MarthaStewart  gear. These were my favorite spice bowls, but they fit and lodge… ",117,70,551,365,0.77,0.45,
96,2903741440,Bog_Networker,I Am Self-Made Entrepreneur From Canada. Youtube Channel: https://t.co/qBjmNazwzT,1063809221135876097,2018-11-17,"📹 Weight Management For Living a Healthier Life! way to a long healthy life is being fit and in shape,... ",106,121,1395,834,0.67,0.28,
97,4281068541,davidhulstedt,My story is the story of Job. I love and serve God and accept Jesus Christ as my Lord and Savior. I am a Pastor that shares my story with the world.,1063946760148512769,2018-11-18,"Biblical Message by me for Saturday &amp; Sunday November 17,18

Here is the link to my message on Facebook.… ",110,2813,5001,1220,0.0,0.0,
98,4281068541,davidhulstedt,My story is the story of Job. I love and serve God and accept Jesus Christ as my Lord and Savior. I am a Pastor that shares my story with the world.,1063908827081334784,2018-11-17,"..Powerful prayer is for both of us. Please follow my link;



Love,
Pastor David ",82,2813,5001,1220,0.76,0.5,
99,4281068541,davidhulstedt,My story is the story of Job. I love and serve God and accept Jesus Christ as my Lord and Savior. I am a Pastor that shares my story with the world.,1063908661599191040,2018-11-17,"The exercise prayer

We fight (you &amp; I)  

1. Fat &amp; muscle
2. Sleep
3. Energy 
4. Cardio &amp; anabolic
5. Metabolism
6… ",129,2813,5001,1220,-0.13,0.0,
100,4281068541,davidhulstedt,My story is the story of Job. I love and serve God and accept Jesus Christ as my Lord and Savior. I am a Pastor that shares my story with the world.,1063908517898153984,2018-11-17,..Please pray God gets retribution for me regarding the abuse that has been going on. Let no stone go unturned. You… ,117,2813,5001,1220,-0.46,0.0,
101,4281068541,davidhulstedt,My story is the story of Job. I love and serve God and accept Jesus Christ as my Lord and Savior. I am a Pastor that shares my story with the world.,1063908333701091328,2018-11-17,"..Mental Fortitude Prayer for you and I

Here is the link


Love,
Pastor David Hulstedt ",88,2813,5001,1220,0.64,0.5,
102,4281068541,davidhulstedt,My story is the story of Job. I love and serve God and accept Jesus Christ as my Lord and Savior. I am a Pastor that shares my story with the world.,1063908268588728320,2018-11-17,"..Please pray for me concerning my legal action versus home health care company and Guardians

Link for action… ",112,2813,5001,1220,0.72,0.15,
103,4281068541,davidhulstedt,My story is the story of Job. I love and serve God and accept Jesus Christ as my Lord and Savior. I am a Pastor that shares my story with the world.,1063908222342316032,2018-11-17,"..Potent Prayer for you and I

Here's the link to the message


Love,
Pastor David Hulstedt ",92,2813,5001,1220,0.64,0.5,
104,4281068541,davidhulstedt,My story is the story of Job. I love and serve God and accept Jesus Christ as my Lord and Savior. I am a Pastor that shares my story with the world.,1063908178411155456,2018-11-17,..I had it with this home health care company and all the illicit lies and  misdocumentation done behind my back in… ,117,2813,5001,1220,0.1,-0.2,
105,15858700,pcntv,"PA Politics and Policy, History and Culture, Sports, and More! Watch us on cable in PA, and stream with the PCN app on your favorite device.",1063953104574517253,2018-11-18,"It’s cold, but these #PIAASoccer fans are in good spirits during halftime.@RHSBoysSoccer16 &amp; @wilson_bulldogs ⚽️❄️ ",119,11739,1737,5541,0.59,0.05,"PIAASoccer, "
106,15858700,pcntv,"PA Politics and Policy, History and Culture, Sports, and More! Watch us on cable in PA, and stream with the PCN app on your favorite device.",1063952230305488896,2018-11-18,We are LIVE with the final game of the PIAA Field Hockey Championships! Good luck to @DTSDnews and @LowerDauphin as… ,117,11739,1737,5541,0.86,0.08,
107,15858700,pcntv,"PA Politics and Policy, History and Culture, Sports, and More! Watch us on cable in PA, and stream with the PCN app on your favorite device.",1063951533572874245,2018-11-18,"Both teams are using their head, but no one is a-head at the half. ⁦@RHSBoysSoccer16⁩ and ⁦@Wilson_Bulldogs⁩ are 0-… ",117,11739,1737,5541,-0.42,-0.17,
108,15858700,pcntv,"PA Politics and Policy, History and Culture, Sports, and More! Watch us on cable in PA, and stream with the PCN app on your favorite device.",1063951355289763841,2018-11-18,Congratulations @NA_Schools on your state championship! Watch your win again and again on demand with PCN at… ,110,11739,1737,5541,0.89,0.8,
109,15858700,pcntv,"PA Politics and Policy, History and Culture, Sports, and More! Watch us on cable in PA, and stream with the PCN app on your favorite device.",1063950471222693888,2018-11-18,You gave it your all @Bishop_Shanahan!! Congratulations on a great season! They are your PIAA 4A Girls Volleyball R… ,117,11739,1737,5541,0.87,1.0,
110,15858700,pcntv,"PA Politics and Policy, History and Culture, Sports, and More! Watch us on cable in PA, and stream with the PCN app on your favorite device.",1063949116009521153,2018-11-18,And @NA_Schools wins the state title!! ,39,11739,1737,5541,0.65,0.47,
